,Unnamed: 0,Substance,Source,Specific_Measure,Type_Event,Region,PRUID,Time_Period,Year_Quarter,Aggregator,Disaggregator,Unit,Value,Country
15239,26070,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,British Columbia,59,By year,2021,,,Number,270,Canada
15240,26071,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,British Columbia,59,By year,2022,,,Number,233,Canada
15241,26072,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,British Columbia,59,By year,2023,,,Number,207,Canada
15242,26073,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,British Columbia,59,By year,2024 (Jan to Jun),,,Number,126,Canada
15243,26117,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Alberta,48,By year,2016,,,Number,2058,Canada
15244,26118,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Alberta,48,By year,2017,,,Number,2534,Canada
15245,26119,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Alberta,48,By year,2018,,,Number,2824,Canada
15246,26120,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Alberta,48,By year,2019,,,Number,2578,Canada
15247,26121,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Alberta,48,By year,2020,,,Number,2466,Canada
15248,26122,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Alberta,48,By year,2021,,,Number,2530,Canada
15249,26123,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Alberta,48,By year,2022,,,Number,1935,Canada
15250,26124,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Alberta,48,By year,2023,,,Number,1782,Canada
15251,26125,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Alberta,48,By year,2024 (Jan to Jun),,,Number,765,Canada
15252,26169,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Saskatchewan,47,By year,2016,,,Number,115,Canada
15253,26170,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Saskatchewan,47,By year,2017,,,Number,164,Canada
15254,26171,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Saskatchewan,47,By year,2018,,,Number,225,Canada
15255,26172,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Saskatchewan,47,By year,2019,,,Number,208,Canada
15256,26173,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Saskatchewan,47,By year,2020,,,Number,258,Canada
15257,26174,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Saskatchewan,47,By year,2021,,,Number,372,Canada
15258,26175,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Saskatchewan,47,By year,2022,,,Number,366,Canada
15259,26176,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Saskatchewan,47,By year,2023,,,Number,455,Canada
15260,26177,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Saskatchewan,47,By year,2024 (Jan to Jun),,,Number,209,Canada
15261,26221,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Ontario,35,By year,2016,,,Number,1809,Canada
15262,26222,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Ontario,35,By year,2017,,,Number,2833,Canada
15263,26223,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Ontario,35,By year,2018,,,Number,3272,Canada
15264,26224,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Ontario,35,By year,2019,,,Number,3031,Canada
15265,26225,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Ontario,35,By year,2020,,,Number,3034,Canada
15266,26226,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Ontario,35,By year,2021,,,Number,3069,Canada
15267,26227,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Ontario,35,By year,2022,,,Number,2711,Canada
15268,26228,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Ontario,35,By year,2023,,,Number,2957,Canada
15269,26229,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Ontario,35,By year,2024 (Jan to Jun),,,Number,1422,Canada
15270,26264,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Nova Scotia,12,By year,2016,,,Number,26,Canada
15271,26265,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Nova Scotia,12,By year,2017,,,Number,24,Canada
15272,26266,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Nova Scotia,12,By year,2018,,,Number,30,Canada
15273,26267,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Nova Scotia,12,By year,2019,,,Number,19,Canada
15274,26268,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Nova Scotia,12,By year,2020,,,Number,23,Canada
15275,26269,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Nova Scotia,12,By year,2021,,,Number,24,Canada
15276,26270,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Nova Scotia,12,By year,2022,,,Number,29,Canada
15277,26271,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Nova Scotia,12,By year,2023,,,Number,38,Canada
15278,26272,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Nova Scotia,12,By year,2024 (Jan to Jun),,,Number,16,Canada
15279,26307,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Prince Edward Island,11,By year,2016,,,Number,Suppr.,Canada
15280,26308,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Prince Edward Island,11,By year,2017,,,Number,6,Canada
15281,26309,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Prince Edward Island,11,By year,2018,,,Number,5,Canada
15282,26310,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Prince Edward Island,11,By year,2019,,,Number,9,Canada
15283,26311,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Prince Edward Island,11,By year,2020,,,Number,10,Canada
15284,26312,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Prince Edward Island,11,By year,2021,,,Number,15,Canada
15285,26313,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Prince Edward Island,11,By year,2022,,,Number,25,Canada
15286,26314,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Prince Edward Island,11,By year,2023,,,Number,24,Canada
15287,26315,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Prince Edward Island,11,By year,2024 (Jan to Jun),,,Number,11,Canada
15288,26359,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Yukon,60,By year,2016,,,Number,5,Canada
15289,26360,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Yukon,60,By year,2017,,,Number,13,Canada
15290,26361,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Yukon,60,By year,2018,,,Number,21,Canada
15291,26362,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Yukon,60,By year,2019,,,Number,17,Canada
15292,26363,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Yukon,60,By year,2020,,,Number,34,Canada
15293,26364,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Yukon,60,By year,2021,,,Number,34,Canada
15294,26365,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Yukon,60,By year,2022,,,Number,31,Canada
15295,26366,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Yukon,60,By year,2023,,,Number,20,Canada
15296,26367,Stimulants,Emergency Department (ED) Visits,Overall numbers,Total stimulant-related poisoning ED visits,Yukon,60,By year,2024 (Jan to Jun),,,Number,11,Canada
15297,26454,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Alberta,48,By year,2016,,,Number,1414,Canada
15298,26455,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Alberta,48,By year,2017,,,Number,1886,Canada
15299,26456,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Alberta,48,By year,2018,,,Number,2216,Canada
15300,26457,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Alberta,48,By year,2019,,,Number,1990,Canada
15301,26458,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Alberta,48,By year,2020,,,Number,1927,Canada
15302,26459,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Alberta,48,By year,2021,,,Number,2005,Canada
15303,26460,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Alberta,48,By year,2022,,,Number,1454,Canada
15304,26461,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Alberta,48,By year,2023,,,Number,1299,Canada
15305,26462,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Alberta,48,By year,2024 (Jan to Jun),,,Number,537,Canada
15306,26506,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Saskatchewan,47,By year,2016,,,Number,31,Canada
15307,26507,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Saskatchewan,47,By year,2017,,,Number,69,Canada
15308,26508,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Saskatchewan,47,By year,2018,,,Number,110,Canada
15309,26509,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Saskatchewan,47,By year,2019,,,Number,101,Canada
15310,26510,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Saskatchewan,47,By year,2020,,,Number,155,Canada
15311,26511,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Saskatchewan,47,By year,2021,,,Number,196,Canada
15312,26512,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Saskatchewan,47,By year,2022,,,Number,202,Canada
15313,26513,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Saskatchewan,47,By year,2023,,,Number,268,Canada
15314,26514,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Saskatchewan,47,By year,2024 (Jan to Jun),,,Number,122,Canada
15315,26558,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Ontario,35,By year,2016,,,Number,842,Canada
15316,26559,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Ontario,35,By year,2017,,,Number,1430,Canada
15317,26560,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Ontario,35,By year,2018,,,Number,1783,Canada
15318,26561,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Ontario,35,By year,2019,,,Number,1821,Canada
15319,26562,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Ontario,35,By year,2020,,,Number,1991,Canada
15320,26563,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Ontario,35,By year,2021,,,Number,1999,Canada
15321,26564,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Ontario,35,By year,2022,,,Number,1711,Canada
15322,26565,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Ontario,35,By year,2023,,,Number,1907,Canada
15323,26566,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Ontario,35,By year,2024 (Jan to Jun),,,Number,878,Canada
15324,26601,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Nova Scotia,12,By year,2016,,,Number,Suppr.,Canada
15325,26602,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Nova Scotia,12,By year,2017,,,Number,5,Canada
15326,26603,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Nova Scotia,12,By year,2018,,,Number,9,Canada
15327,26604,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Nova Scotia,12,By year,2019,,,Number,Suppr.,Canada
15328,26605,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Nova Scotia,12,By year,2020,,,Number,9,Canada
15329,26606,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Nova Scotia,12,By year,2021,,,Number,Suppr.,Canada
15330,26607,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Nova Scotia,12,By year,2022,,,Number,5,Canada
15331,26608,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Nova Scotia,12,By year,2023,,,Number,17,Canada
15332,26609,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Nova Scotia,12,By year,2024 (Jan to Jun),,,Number,Suppr.,Canada
15333,26644,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Prince Edward Island,11,By year,2016,,,Number,Suppr.,Canada
15334,26645,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Prince Edward Island,11,By year,2017,,,Number,Suppr.,Canada
15335,26646,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Prince Edward Island,11,By year,2018,,,Number,Suppr.,Canada
15336,26647,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Prince Edward Island,11,By year,2019,,,Number,Suppr.,Canada
15337,26648,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Prince Edward Island,11,By year,2020,,,Number,Suppr.,Canada
15338,26649,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Prince Edward Island,11,By year,2021,,,Number,Suppr.,Canada
15339,26650,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Prince Edward Island,11,By year,2022,,,Number,Suppr.,Canada
15340,26651,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Prince Edward Island,11,By year,2023,,,Number,11,Canada
15341,26652,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Prince Edward Island,11,By year,2024 (Jan to Jun),,,Number,Suppr.,Canada
15342,26696,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Yukon,60,By year,2016,,,Number,0,Canada
15343,26697,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Yukon,60,By year,2017,,,Number,7,Canada
15344,26698,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Yukon,60,By year,2018,,,Number,13,Canada
15345,26699,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Yukon,60,By year,2019,,,Number,13,Canada
15346,26700,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Yukon,60,By year,2020,,,Number,27,Canada
15347,26701,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Yukon,60,By year,2021,,,Number,33,Canada
15348,26702,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Yukon,60,By year,2022,,,Number,24,Canada
15349,26703,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Yukon,60,By year,2023,,,Number,17,Canada
15350,26704,Stimulants,Emergency Department (ED) Visits,Overall numbers,Accidental stimulant-related poisoning ED visits,Yukon,60,By year,2024 (Jan to Jun),,,Number,9,Canada
