,Unnamed: 0,Substance,Source,Specific_Measure,Type_Event,Region,PRUID,Time_Period,Year_Quarter,Aggregator,Disaggregator,Unit,Value,Country
6816,10425,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Prince Edward Island,11,By year,2018,,,Number,10,Canada
6817,10426,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Prince Edward Island,11,By year,2019,,,Number,13,Canada
6818,10427,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Prince Edward Island,11,By year,2020,,,Number,10,Canada
6819,10428,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Prince Edward Island,11,By year,2021,,,Number,9,Canada
6820,10429,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Prince Edward Island,11,By year,2022,,,Number,9,Canada
6821,10430,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Prince Edward Island,11,By year,2023,,,Number,13,Canada
6822,10431,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Prince Edward Island,11,By year,2024 (Jan to Jun),,,Number,5,Canada
6823,10475,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,2016,,,Number,11,Canada
6824,10476,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,2017,,,Number,19,Canada
6825,10477,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,2018,,,Number,17,Canada
6826,10478,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,2019,,,Number,19,Canada
6827,10479,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,2020,,,Number,22,Canada
6828,10480,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,2021,,,Number,20,Canada
6829,10481,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,2022,,,Number,18,Canada
6830,10482,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,2023,,,Number,18,Canada
6831,10483,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Newfoundland and Labrador,10,By year,2024 (Jan to Jun),,,Number,6,Canada
6832,10527,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Territories,63,By year,2016,,,Number,11,Canada
6833,10528,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Territories,63,By year,2017,,,Number,9,Canada
6834,10529,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Territories,63,By year,2018,,,Number,15,Canada
6835,10530,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Territories,63,By year,2019,,,Number,5,Canada
6836,10531,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Territories,63,By year,2020,,,Number,11,Canada
6837,10532,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Territories,63,By year,2021,,,Number,18,Canada
6838,10533,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Territories,63,By year,2022,,,Number,13,Canada
6839,10534,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Territories,63,By year,2023,,,Number,21,Canada
6840,10535,Opioids,Hospitalizations,Overall numbers,Accidental opioid-related poisoning hospitalizations,Territories,63,By year,2024 (Jan to Jun),,,Number,8,Canada
7710,12133,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,British Columbia,59,By year,2016,,,Number,3754,Canada
7711,12134,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,British Columbia,59,By year,2017,,,Number,4345,Canada
7712,12135,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,British Columbia,59,By year,2018,,,Number,3512,Canada
7713,12136,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,British Columbia,59,By year,2019,,,Number,3460,Canada
7714,12137,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,British Columbia,59,By year,2020,,,Number,4376,Canada
7715,12138,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,British Columbia,59,By year,2021,,,Number,6528,Canada
7716,12139,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,British Columbia,59,By year,2022,,,Number,5010,Canada
7717,12140,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,British Columbia,59,By year,2023,,,Number,5975,Canada
7718,12141,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,British Columbia,59,By year,2024 (Jan to Jun),,,Number,3149,Canada
7719,12185,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Alberta,48,By year,2016,,,Number,3625,Canada
7720,12186,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Alberta,48,By year,2017,,,Number,4553,Canada
7721,12187,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Alberta,48,By year,2018,,,Number,4937,Canada
7722,12188,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Alberta,48,By year,2019,,,Number,3537,Canada
7723,12189,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Alberta,48,By year,2020,,,Number,4456,Canada
7724,12190,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Alberta,48,By year,2021,,,Number,7193,Canada
7725,12191,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Alberta,48,By year,2022,,,Number,5424,Canada
7726,12192,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Alberta,48,By year,2023,,,Number,7016,Canada
7727,12193,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Alberta,48,By year,2024 (Jan to Jun),,,Number,2255,Canada
7728,12237,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Saskatchewan,47,By year,2016,,,Number,249,Canada
7729,12238,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Saskatchewan,47,By year,2017,,,Number,381,Canada
7730,12239,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Saskatchewan,47,By year,2018,,,Number,577,Canada
7731,12240,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Saskatchewan,47,By year,2019,,,Number,674,Canada
7732,12241,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Saskatchewan,47,By year,2020,,,Number,1198,Canada
7733,12242,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Saskatchewan,47,By year,2021,,,Number,1631,Canada
7734,12243,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Saskatchewan,47,By year,2022,,,Number,1481,Canada
7735,12244,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Saskatchewan,47,By year,2023,,,Number,1833,Canada
7736,12245,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Saskatchewan,47,By year,2024 (Jan to Jun),,,Number,926,Canada
7737,12289,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Ontario,35,By year,2016,,,Number,4467,Canada
7738,12290,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Ontario,35,By year,2017,,,Number,7832,Canada
7739,12291,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Ontario,35,By year,2018,,,Number,9235,Canada
7740,12292,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Ontario,35,By year,2019,,,Number,10568,Canada
7741,12293,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Ontario,35,By year,2020,,,Number,12622,Canada
7742,12294,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Ontario,35,By year,2021,,,Number,17175,Canada
7743,12295,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Ontario,35,By year,2022,,,Number,12240,Canada
7744,12296,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Ontario,35,By year,2023,,,Number,13559,Canada
7745,12297,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Ontario,35,By year,2024 (Jan to Jun),,,Number,6867,Canada
7746,12332,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Nova Scotia,12,By year,2016,,,Number,47,Canada
7747,12333,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Nova Scotia,12,By year,2017,,,Number,37,Canada
7748,12334,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Nova Scotia,12,By year,2018,,,Number,20,Canada
7749,12335,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Nova Scotia,12,By year,2019,,,Number,16,Canada
7750,12336,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Nova Scotia,12,By year,2020,,,Number,16,Canada
7751,12337,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Nova Scotia,12,By year,2021,,,Number,23,Canada
7752,12338,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Nova Scotia,12,By year,2022,,,Number,24,Canada
7753,12339,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Nova Scotia,12,By year,2023,,,Number,31,Canada
7754,12340,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Nova Scotia,12,By year,2024 (Jan to Jun),,,Number,21,Canada
7755,12375,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Prince Edward Island,11,By year,2016,,,Number,7,Canada
7756,12376,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Prince Edward Island,11,By year,2017,,,Number,8,Canada
7757,12377,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Prince Edward Island,11,By year,2018,,,Number,11,Canada
7758,12378,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Prince Edward Island,11,By year,2019,,,Number,10,Canada
7759,12379,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Prince Edward Island,11,By year,2020,,,Number,12,Canada
7760,12380,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Prince Edward Island,11,By year,2021,,,Number,33,Canada
7761,12381,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Prince Edward Island,11,By year,2022,,,Number,56,Canada
7762,12382,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Prince Edward Island,11,By year,2023,,,Number,70,Canada
7763,12383,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Prince Edward Island,11,By year,2024 (Jan to Jun),,,Number,42,Canada
7764,12427,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Yukon,60,By year,2016,,,Number,16,Canada
7765,12428,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Yukon,60,By year,2017,,,Number,42,Canada
7766,12429,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Yukon,60,By year,2018,,,Number,48,Canada
7767,12430,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Yukon,60,By year,2019,,,Number,37,Canada
7768,12431,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Yukon,60,By year,2020,,,Number,43,Canada
7769,12432,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Yukon,60,By year,2021,,,Number,79,Canada
7770,12433,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Yukon,60,By year,2022,,,Number,54,Canada
7771,12434,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Yukon,60,By year,2023,,,Number,61,Canada
7772,12435,Opioids,Emergency Department (ED) Visits,Overall numbers,Total opioid-related poisoning ED visits,Yukon,60,By year,2024 (Jan to Jun),,,Number,27,Canada
7773,12522,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Alberta,48,By year,2016,,,Number,2576,Canada
7774,12523,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Alberta,48,By year,2017,,,Number,3546,Canada
7775,12524,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Alberta,48,By year,2018,,,Number,4108,Canada
7776,12525,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Alberta,48,By year,2019,,,Number,2818,Canada
7777,12526,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Alberta,48,By year,2020,,,Number,3653,Canada
7778,12527,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Alberta,48,By year,2021,,,Number,6386,Canada
7779,12528,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Alberta,48,By year,2022,,,Number,4648,Canada
7780,12529,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Alberta,48,By year,2023,,,Number,6153,Canada
7781,12530,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Alberta,48,By year,2024 (Jan to Jun),,,Number,1890,Canada
7782,12574,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Saskatchewan,47,By year,2016,,,Number,55,Canada
7783,12575,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Saskatchewan,47,By year,2017,,,Number,206,Canada
7784,12576,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Saskatchewan,47,By year,2018,,,Number,337,Canada
7785,12577,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Saskatchewan,47,By year,2019,,,Number,455,Canada
7786,12578,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Saskatchewan,47,By year,2020,,,Number,876,Canada
7787,12579,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Saskatchewan,47,By year,2021,,,Number,1224,Canada
7788,12580,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Saskatchewan,47,By year,2022,,,Number,1128,Canada
7789,12581,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Saskatchewan,47,By year,2023,,,Number,1494,Canada
7790,12582,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Saskatchewan,47,By year,2024 (Jan to Jun),,,Number,732,Canada
7791,12626,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Ontario,35,By year,2016,,,Number,2170,Canada
7792,12627,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Ontario,35,By year,2017,,,Number,4516,Canada
7793,12628,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Ontario,35,By year,2018,,,Number,6120,Canada
7794,12629,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Ontario,35,By year,2019,,,Number,7717,Canada
7795,12630,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Ontario,35,By year,2020,,,Number,9977,Canada
7796,12631,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Ontario,35,By year,2021,,,Number,13771,Canada
7797,12632,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Ontario,35,By year,2022,,,Number,9619,Canada
7798,12633,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Ontario,35,By year,2023,,,Number,10716,Canada
7799,12634,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Ontario,35,By year,2024 (Jan to Jun),,,Number,5435,Canada
7800,12669,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Nova Scotia,12,By year,2016,,,Number,13,Canada
7801,12670,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Nova Scotia,12,By year,2017,,,Number,12,Canada
7802,12671,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Nova Scotia,12,By year,2018,,,Number,Suppr.,Canada
7803,12672,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Nova Scotia,12,By year,2019,,,Number,6,Canada
7804,12673,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Nova Scotia,12,By year,2020,,,Number,6,Canada
7805,12674,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Nova Scotia,12,By year,2021,,,Number,7,Canada
7806,12675,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Nova Scotia,12,By year,2022,,,Number,6,Canada
7807,12676,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Nova Scotia,12,By year,2023,,,Number,7,Canada
7808,12677,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Nova Scotia,12,By year,2024 (Jan to Jun),,,Number,5,Canada
7809,12712,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Prince Edward Island,11,By year,2016,,,Number,Suppr.,Canada
7810,12713,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Prince Edward Island,11,By year,2017,,,Number,Suppr.,Canada
7811,12714,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Prince Edward Island,11,By year,2018,,,Number,8,Canada
7812,12715,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Prince Edward Island,11,By year,2019,,,Number,6,Canada
7813,12716,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Prince Edward Island,11,By year,2020,,,Number,7,Canada
7814,12717,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Prince Edward Island,11,By year,2021,,,Number,14,Canada
7815,12718,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Prince Edward Island,11,By year,2022,,,Number,33,Canada
7816,12719,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Prince Edward Island,11,By year,2023,,,Number,46,Canada
7817,12720,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Prince Edward Island,11,By year,2024 (Jan to Jun),,,Number,25,Canada
7818,12764,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Yukon,60,By year,2016,,,Number,Suppr.,Canada
7819,12765,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Yukon,60,By year,2017,,,Number,14,Canada
7820,12766,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Yukon,60,By year,2018,,,Number,36,Canada
7821,12767,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Yukon,60,By year,2019,,,Number,30,Canada
7822,12768,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Yukon,60,By year,2020,,,Number,33,Canada
7823,12769,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Yukon,60,By year,2021,,,Number,67,Canada
7824,12770,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Yukon,60,By year,2022,,,Number,48,Canada
7825,12771,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Yukon,60,By year,2023,,,Number,53,Canada
7826,12772,Opioids,Emergency Department (ED) Visits,Overall numbers,Accidental opioid-related poisoning ED visits,Yukon,60,By year,2024 (Jan to Jun),,,Number,16,Canada
8301,13970,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,British Columbia,59,By year,2017,,,Number,12817,Canada
8302,13971,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,British Columbia,59,By year,2018,,,Number,13150,Canada
8303,13972,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,British Columbia,59,By year,2019,,,Number,13171,Canada
8304,13973,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,British Columbia,59,By year,2020,,,Number,16704,Canada
8305,13974,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,British Columbia,59,By year,2021,,,Number,23724,Canada
8306,13975,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,British Columbia,59,By year,2022,,,Number,20066,Canada
8307,13976,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,British Columbia,59,By year,2023,,,Number,22054,Canada
8308,13977,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,British Columbia,59,By year,2024 (Jan to Jun),,,Number,10926,Canada
8309,14008,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Alberta,48,By year,2017,,,Number,2643,Canada
8310,14009,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Alberta,48,By year,2018,,,Number,4206,Canada
8311,14010,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Alberta,48,By year,2019,,,Number,3536,Canada
8312,14011,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Alberta,48,By year,2020,,,Number,5188,Canada
8313,14012,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Alberta,48,By year,2021,,,Number,8215,Canada
8314,14013,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Alberta,48,By year,2022,,,Number,7078,Canada
8315,14014,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Alberta,48,By year,2023,,,Number,10205,Canada
8316,14015,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Alberta,48,By year,2024 (Jan to Jun),,,Number,3064,Canada
8317,14046,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Saskatchewan,47,By year,2017,,,Number,,Canada
8318,14047,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Saskatchewan,47,By year,2018,,,Number,196,Canada
8319,14048,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Saskatchewan,47,By year,2019,,,Number,321,Canada
8320,14049,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Saskatchewan,47,By year,2020,,,Number,640,Canada
8321,14050,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Saskatchewan,47,By year,2021,,,Number,1015,Canada
8322,14051,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Saskatchewan,47,By year,2022,,,Number,1196,Canada
8323,14052,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Saskatchewan,47,By year,2023,,,Number,1458,Canada
8324,14053,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Saskatchewan,47,By year,2024 (Jan to Jun),,,Number,670,Canada
8325,14084,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Winnipeg, Manitoba",46,By year,2017,,,Number,1520,Canada
8326,14085,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Winnipeg, Manitoba",46,By year,2018,,,Number,1095,Canada
8327,14086,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Winnipeg, Manitoba",46,By year,2019,,,Number,1403,Canada
8328,14087,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Winnipeg, Manitoba",46,By year,2020,,,Number,2684,Canada
8329,14088,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Winnipeg, Manitoba",46,By year,2021,,,Number,2732,Canada
8330,14089,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Winnipeg, Manitoba",46,By year,2022,,,Number,2058,Canada
8331,14090,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Winnipeg, Manitoba",46,By year,2023,,,Number,3110,Canada
8332,14091,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Winnipeg, Manitoba",46,By year,2024 (Jan to Jun),,,Number,1335,Canada
8333,14122,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Northern and rural Manitoba,46,By year,2017,,,Number,32,Canada
8334,14123,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Northern and rural Manitoba,46,By year,2018,,,Number,21,Canada
8335,14124,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Northern and rural Manitoba,46,By year,2019,,,Number,21,Canada
8336,14125,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Northern and rural Manitoba,46,By year,2020,,,Number,53,Canada
8337,14126,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Northern and rural Manitoba,46,By year,2021,,,Number,63,Canada
8338,14127,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Northern and rural Manitoba,46,By year,2022,,,Number,26,Canada
8339,14128,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Northern and rural Manitoba,46,By year,2023,,,Number,8,Canada
